glob_id,external_id,similarity_score,method,overlap
GLOB_90,GLOB_GAVOC_06664,100.0,1,False
GLOB_766,GLOB_GAVOC_06711,100.0,1,False
GLOB_768,GLOB_GAVOC_06751,100.0,1,False
GLOB_47,GLOB_GAVOC_06759,90.0,1,False
GLOB_768,GLOB_GAVOC_06760,100.0,1,False
GLOB_664,GLOB_GAVOC_06767,85.71428571428572,1,False
GLOB_264,GLOB_GAVOC_06772,100.0,1,False
GLOB2_E_152,GLOB_GAVOC_06774,100.0,1,False
NR_17,GLOB_GAVOC_06786,100.0,1,False
GLOB_RT_23,GLOB_GAVOC_06788,96.2962962962963,1,True
GLOB_369,GLOB_GAVOC_06799,100.0,1,False
GLOB_177,GLOB_GAVOC_06810,82.35294117647058,1,False
GLOB_78,GLOB_GAVOC_06824,83.33333333333334,1,False
GLOB2_E_156,GLOB_GAVOC_06841,100.0,1,False
GLOB_BN_63,GLOB_GAVOC_06849,100.0,1,False
GLOB_79,GLOB_GAVOC_06864,100.0,1,True
GLOB2_1428,GLOB_GAVOC_06875,100.0,1,True
GLOB_144,GLOB_GAVOC_06880,100.0,1,False
GLOB_332,GLOB_GAVOC_06896,100.0,1,False
GLOB2_921,GLOB_GAVOC_06899,100.0,1,True
GLOB2_1553,GLOB_GAVOC_06909,100.0,1,False
GLOB_374,GLOB_GAVOC_06909,100.0,1,False
GLOB_374,GLOB_GAVOC_06912,82.35294117647058,1,False
GLOB2_1883,GLOB_GAVOC_06929,95.23809523809523,1,False
GLOB2_E_161,GLOB_GAVOC_06938,100.0,1,False
GLOB2_1229,GLOB_GAVOC_06952,92.6829268292683,1,False
GLOB_376,GLOB_GAVOC_06963,100.0,1,False
GLOB_375,GLOB_GAVOC_06985,100.0,1,False
GLOB_230,GLOB_GAVOC_07000,82.35294117647058,1,False
GLOB_664,GLOB_GAVOC_07003,100.0,1,True
GLOB_371,GLOB_GAVOC_07007,100.0,1,False
GLOB_663,GLOB_GAVOC_07021,100.0,1,False
GLOB_78,GLOB_GAVOC_07028,83.33333333333334,1,False
GLOB_929,GLOB_GAVOC_07028,100.0,1,False
GLOB_78,GLOB_GAVOC_07030,83.33333333333334,1,False
GLOB_929,GLOB_GAVOC_07030,100.0,1,False
GLOB_735,GLOB_GAVOC_07035,100.0,1,False
GLOB2_E_162,GLOB_GAVOC_07047,100.0,1,True
GLOB_RT_160,GLOB_GAVOC_07071,100.0,1,False
GLOB_377,GLOB_GAVOC_07072,100.0,1,False
GLOB_RT_93,GLOB_GAVOC_07076,100.0,1,False
GLOB_RT_252,GLOB_GAVOC_07077,100.0,1,False
GLOB2_905,GLOB_GAVOC_07086,100.0,1,False
GLOB2_905,GLOB_GAVOC_07088,100.0,1,False
GLOB2_1041,GLOB_GAVOC_07107,84.21052631578947,1,False
GLOB2_1041_HUM_1,GLOB_GAVOC_07107,84.21052631578947,1,False
GLOB2_1041_HUM_2,GLOB_GAVOC_07107,84.21052631578947,1,False
GLOB_286,GLOB_GAVOC_07107,100.0,1,False
GLOB2_1869,GLOB_GAVOC_07108,100.0,1,False
GLOB_175,GLOB_GAVOC_07122,100.0,1,False
GLOB2_1366,GLOB_GAVOC_07128,100.0,1,False
GLOB_276,GLOB_GAVOC_07130,100.0,1,False
GLOB_RT_138,GLOB_GAVOC_07135,92.3076923076923,1,False
GLOB2_1401,GLOB_GAVOC_07145,100.0,1,False
GLOB_RT_12,GLOB_GAVOC_07157,82.35294117647058,1,False
GLOB_225,GLOB_GAVOC_07169,100.0,1,False
GLOB2_1045,GLOB_GAVOC_07173,100.0,1,False
GLOB2_1292,GLOB_GAVOC_07191,100.0,1,True
GLOB2_902,GLOB_GAVOC_07194,100.0,1,False
GLOB_82,GLOB_GAVOC_07203,100.0,1,False
NR_58,GLOB_GAVOC_07212,92.3076923076923,1,False
NR_18 ,GLOB_GAVOC_07223,100.0,1,False
NR_22,GLOB_GAVOC_07223,88.88888888888889,1,False
NR_18 ,GLOB_GAVOC_07224,100.0,1,False
NR_22,GLOB_GAVOC_07224,84.21052631578947,1,False
GLOB_RT_203,GLOB_GAVOC_07262,100.0,1,False
GLOB_RT_265,GLOB_GAVOC_07269,86.66666666666667,1,False
GLOB_RT_241,GLOB_GAVOC_07272,100.0,1,False
GLOB2_1300,GLOB_GAVOC_07273,100.0,1,False
GLOB_83,GLOB_GAVOC_07281,88.88888888888889,1,False
GLOB_RT_147,GLOB_GAVOC_07300,100.0,1,False
GLOB_346,GLOB_GAVOC_07301,100.0,1,False
GLOB2_1550,GLOB_GAVOC_07302,100.0,1,False
GLOB_667,GLOB_GAVOC_07305,90.0,1,False
GLOB_667_GEO_1,GLOB_GAVOC_07305,90.0,1,False
GLOB_667_HUM_1,GLOB_GAVOC_07305,90.0,1,False
GLOB_RT_116,GLOB_GAVOC_07305,84.21052631578947,1,False
GLOB_370,GLOB_GAVOC_07309,100.0,1,False
GLOB_E_22,GLOB_GAVOC_07322,100.0,1,False
GLOB_E_21,GLOB_GAVOC_07326,100.0,1,False
GLOB_RT_134,GLOB_GAVOC_07332,100.0,1,False
GLOB2_1669,GLOB_GAVOC_07340,100.0,1,False
GLOB_153,GLOB_GAVOC_07340,100.0,1,False
GLOB_PY_11,GLOB_GAVOC_07354,100.0,1,False
GLOB_RT_134,GLOB_GAVOC_07372,100.0,1,True
GLOB_RT_160,GLOB_GAVOC_07379,100.0,1,False
GLOB_666,GLOB_GAVOC_07404,100.0,1,False
GLOB_RT_163,GLOB_GAVOC_07409,100.0,1,False
GLOB2_1857,GLOB_GAVOC_07422,100.0,1,False
NR_74_GEO_1,GLOB_GAVOC_07425,100.0,1,True
GLOB2_1498,GLOB_GAVOC_07450,100.0,1,False
GLOB_198,GLOB_GAVOC_07455,100.0,1,False
NR_105,GLOB_GAVOC_07469,90.9090909090909,1,False
GLOB_256,GLOB_GAVOC_07475,100.0,1,False
GLOB_256_GEO_1,GLOB_GAVOC_07475,82.35294117647058,1,False
GLOB_256_HUM_1,GLOB_GAVOC_07475,100.0,1,False
GLOB2_1062,GLOB_GAVOC_07485,100.0,1,False
GLOB_224,GLOB_GAVOC_07492,88.88888888888889,1,False
GLOB_84,GLOB_GAVOC_07518,100.0,1,False
GLOB_224,GLOB_GAVOC_07519,100.0,1,True
GLOB2_1080,GLOB_GAVOC_07529,100.0,1,False
GLOB2_E_22,GLOB_GAVOC_07536,100.0,1,False
GLOB2_E_22,GLOB_GAVOC_07537,100.0,1,False
GLOB_414,GLOB_GAVOC_07546,87.5,1,False
GLOB_RT_31,GLOB_GAVOC_07573,100.0,1,False
GLOB_E_25,GLOB_GAVOC_07579,90.9090909090909,1,False
GLOB_E_25_HUM_1,GLOB_GAVOC_07579,90.9090909090909,1,False
GLOB_E_25_HUM_2,GLOB_GAVOC_07579,90.9090909090909,1,False
GLOB_NB_129,GLOB_GAVOC_07579,100.0,1,False
GLOB_85,GLOB_GAVOC_07582,100.0,1,False
GLOB2_1211,GLOB_GAVOC_07591,100.0,1,False
GLOB_198,GLOB_GAVOC_07617,100.0,1,False
GLOB2_1232,GLOB_GAVOC_07629,88.88888888888889,1,False
GLOB2_933,GLOB_GAVOC_07630,100.0,1,False
GLOB2_933,GLOB_GAVOC_07632,100.0,1,False
GLOB2_1393,GLOB_GAVOC_07638,100.0,1,False
GLOB2_1020,GLOB_GAVOC_07645,90.9090909090909,1,False
GLOB_388,GLOB_GAVOC_07674,100.0,1,True
GLOB_388,GLOB_GAVOC_07676,100.0,1,False
GLOB2_1555,GLOB_GAVOC_07681,85.71428571428572,1,False
NR_81,GLOB_GAVOC_07684,100.0,1,False
GLOB_NB_134,GLOB_GAVOC_07687,95.23809523809523,1,False
GLOB2_1228,GLOB_GAVOC_07715,100.0,1,True
GLOB_RT_24,GLOB_GAVOC_07731,100.0,1,False
GLOB_PY_6,GLOB_GAVOC_07752,83.33333333333334,1,False
GLOB_E_53,GLOB_GAVOC_07755,100.0,1,False
GLOB2_1031,GLOB_GAVOC_07770,100.0,1,False
GLOB_NB_134,GLOB_GAVOC_07781,91.66666666666666,1,False
GLOB2_1834,GLOB_GAVOC_07796,100.0,1,False
GLOB_E_53,GLOB_GAVOC_07796,83.33333333333334,1,False
GLOB2_1393,GLOB_GAVOC_07802,100.0,1,False
GLOB2_1393,GLOB_GAVOC_07803,100.0,1,False
GLOB2_1393,GLOB_GAVOC_07804,100.0,1,False
GLOB_BN_142,GLOB_GAVOC_07818,100.0,1,False
GLOB_656,GLOB_GAVOC_07835,100.0,1,False
GLOB_656,GLOB_GAVOC_07842,100.0,1,False
GLOB_381,GLOB_GAVOC_07879,100.0,1,False
GLOB_662,GLOB_GAVOC_07927,100.0,1,False
GLOB_200,GLOB_GAVOC_07960,100.0,1,False
GLOB2_942,GLOB_GAVOC_07971,100.0,1,False
GLOB_RT_152,GLOB_GAVOC_07997,100.0,1,False
GLOB_378,GLOB_GAVOC_08020,100.0,1,False
GLOB_87,GLOB_GAVOC_08024,100.0,1,True
GLOB_317,GLOB_GAVOC_08042,100.0,1,False
GLOB_608,GLOB_GAVOC_08058,100.0,1,False
GLOB2_1613,GLOB_GAVOC_08086,100.0,1,True
GLOB_673,GLOB_GAVOC_08100,100.0,1,False
GLOB_673_GEO_1,GLOB_GAVOC_08100,100.0,1,False
GLOB_673_HUM_1,GLOB_GAVOC_08100,100.0,1,False
GLOB_RT_82,GLOB_GAVOC_08114,100.0,1,False
GLOB_RT_82,GLOB_GAVOC_08115,100.0,1,False
GLOB2_E_115,GLOB_GAVOC_08123,83.33333333333334,1,False
GLOB_RT_131,GLOB_GAVOC_08124,100.0,1,False
GLOB_90,GLOB_GAVOC_08130,100.0,1,False
GLOB2_1870,GLOB_GAVOC_08137,100.0,1,False
GLOB_284,GLOB_GAVOC_08137,100.0,1,False
GLOB2_E_164,GLOB_GAVOC_08138,100.0,1,True
GLOB_143,GLOB_GAVOC_08139,100.0,1,False
GLOB_E_54,GLOB_GAVOC_08142,100.0,1,True
GLOB2_1683,GLOB_GAVOC_08172,91.66666666666666,1,True
GLOB_306,GLOB_GAVOC_08175,100.0,1,False
GLOB_83,GLOB_GAVOC_08210,100.0,1,False
GLOB2_936,GLOB_GAVOC_08267,100.0,1,False
GLOB2_936,GLOB_GAVOC_08272,100.0,1,False
GLOB_RT_110,GLOB_GAVOC_08273,82.75862068965517,1,True
GLOB_214,GLOB_GAVOC_08279,100.0,1,False
GLOB_617,GLOB_GAVOC_08292,100.0,1,False
GLOB2_1349,GLOB_GAVOC_08308,100.0,1,True
GLOB2_1473,GLOB_GAVOC_08326,100.0,1,False
GLOB2_1376,GLOB_GAVOC_08339,100.0,1,True
GLOB_RT_202,GLOB_GAVOC_08349,100.0,1,False
GLOB2_995,GLOB_GAVOC_08366,100.0,1,True
GLOB_RT_179,GLOB_GAVOC_08376,100.0,1,True
GLOB2_1514,GLOB_GAVOC_08385,94.44444444444444,1,False
GLOB_94,GLOB_GAVOC_08390,100.0,1,False
GLOB_94,GLOB_GAVOC_08391,100.0,1,False
GLOB_E_33,GLOB_GAVOC_08409,100.0,1,False
GLOB_E_33_HUM_1,GLOB_GAVOC_08409,100.0,1,False
GLOB_E_33_HUM_2,GLOB_GAVOC_08409,100.0,1,False
GLOB_E_33_HUM_3,GLOB_GAVOC_08409,100.0,1,False
GLOB_451,GLOB_GAVOC_08425,100.0,1,False
GLOB2_1598,GLOB_GAVOC_08426,100.0,no_coordinates,False
GLOB2_1744,GLOB_GAVOC_08443,100.0,1,True
GLOB_374,GLOB_GAVOC_08452,82.35294117647058,1,False
GLOB_530,GLOB_GAVOC_08457,91.66666666666666,1,False
GLOB_96,GLOB_GAVOC_08457,100.0,1,False
GLOB_97,GLOB_GAVOC_08467,100.0,1,False
GLOB2_1342,GLOB_GAVOC_08470,100.0,1,False
GLOB2_1673,GLOB_GAVOC_08489,83.33333333333334,1,False
GLOB_183,GLOB_GAVOC_08489,83.33333333333334,1,False
GLOB2_E_168,GLOB_GAVOC_08496,100.0,1,False
GLOB_121,GLOB_GAVOC_08503,100.0,1,False
GLOB2_1238,GLOB_GAVOC_08511,100.0,1,False
GLOB2_967,GLOB_GAVOC_08521,100.0,1,True
GLOB2_1273,GLOB_GAVOC_08529,100.0,1,True
GLOB_RT_256,GLOB_GAVOC_08549,100.0,1,True
GLOB_RT_256,GLOB_GAVOC_08551,100.0,1,True
GLOB2_1119,GLOB_GAVOC_08553,83.33333333333334,1,False
GLOB_456,GLOB_GAVOC_08554,100.0,1,False
GLOB_456,GLOB_GAVOC_08560,100.0,1,False
GLOB_456,GLOB_GAVOC_08561,100.0,1,False
GLOB_927,GLOB_GAVOC_08582,100.0,1,False
GLOB2_E_59,GLOB_GAVOC_08584,100.0,1,False
GLOB2_1842,GLOB_GAVOC_08595,100.0,1,False
GLOB_229,GLOB_GAVOC_08614,100.0,1,False
GLOB2_1457,GLOB_GAVOC_08618,100.0,1,False
GLOB2_1457,GLOB_GAVOC_08619,100.0,1,False
GLOB2_1021,GLOB_GAVOC_08646,100.0,1,True
GLOB2_1128,GLOB_GAVOC_08650,100.0,1,False
GLOB2_1128,GLOB_GAVOC_08651,100.0,1,False
GLOB_PY_22,GLOB_GAVOC_08661,100.0,1,True
GLOB_PY_22,GLOB_GAVOC_08666,100.0,1,True
GLOB_55,GLOB_GAVOC_08688,100.0,1,False
GLOB_RT_118,GLOB_GAVOC_08706,100.0,1,False
GLOB_452,GLOB_GAVOC_08709,88.88888888888889,1,False
GLOB_452,GLOB_GAVOC_08711,100.0,1,False
GLOB_RT_178,GLOB_GAVOC_08754,100.0,1,True
GLOB_231,GLOB_GAVOC_08761,97.14285714285714,1,False
GLOB2_1448,GLOB_GAVOC_08788,100.0,1,False
GLOB_RT_91,GLOB_GAVOC_08798,100.0,1,False
GLOB_RT_120,GLOB_GAVOC_08824,83.33333333333334,1,False
GLOB2_E_114,GLOB_GAVOC_08832,100.0,1,True
GLOB_539,GLOB_GAVOC_08843,100.0,1,False
GLOB2_1603,GLOB_GAVOC_08861,100.0,1,False
GLOB2_1766,GLOB_GAVOC_08880,94.73684210526316,1,False
GLOB2_1036,GLOB_GAVOC_08911,88.88888888888889,1,False
GLOB2_1036,GLOB_GAVOC_08912,84.21052631578947,1,False
GLOB_101,GLOB_GAVOC_08915,100.0,1,False
GLOB_E_53,GLOB_GAVOC_08915,100.0,1,False
GLOB_101,GLOB_GAVOC_08918,100.0,1,False
GLOB_E_53,GLOB_GAVOC_08918,100.0,1,False
GLOB2_E_189,GLOB_GAVOC_08935,100.0,1,True
GLOB_PY_8,GLOB_GAVOC_08937,85.71428571428572,1,True
GLOB2_1424,GLOB_GAVOC_08938,100.0,1,False
GLOB2_1599,GLOB_GAVOC_08980,100.0,1,False
GLOB_PY_10,GLOB_GAVOC_08982,100.0,1,True
GLOB_RT_87,GLOB_GAVOC_08992,100.0,1,False
GLOB_138,GLOB_GAVOC_08995,100.0,1,False
GLOB_E_35,GLOB_GAVOC_09001,100.0,1,False
GLOB_E_35_HUM_1,GLOB_GAVOC_09001,100.0,1,False
GLOB_E_35_HUM_2,GLOB_GAVOC_09001,100.0,1,False
GLOB_203,GLOB_GAVOC_09049,100.0,1,False
GLOB_936,GLOB_GAVOC_09056,100.0,1,False
GLOB2_1828,GLOB_GAVOC_09066,100.0,1,False
GLOB2_1828,GLOB_GAVOC_09068,100.0,1,False
GLOB2_946,GLOB_GAVOC_09075,100.0,1,True
GLOB2_946,GLOB_GAVOC_09076,100.0,1,True
GLOB_105,GLOB_GAVOC_09108,100.0,1,False
GLOB_105,GLOB_GAVOC_09109,100.0,1,False
GLOB2_1448,GLOB_GAVOC_09113,100.0,1,False
GLOB_RT_132,GLOB_GAVOC_09119,100.0,1,False
GLOB_608,GLOB_GAVOC_09129,100.0,1,False
GLOB_437,GLOB_GAVOC_09138,100.0,no_coordinates,False
GLOB2_1676,GLOB_GAVOC_09159,100.0,1,True
GLOB_287,GLOB_GAVOC_09205,100.0,1,False
NR_227,GLOB_GAVOC_09239,90.32258064516128,1,False
GLOB_148,GLOB_GAVOC_09264,82.35294117647058,1,False
GLOB_148_HUM_1,GLOB_GAVOC_09264,82.35294117647058,1,False
GLOB_148_HUM_2,GLOB_GAVOC_09264,82.35294117647058,1,False
GLOB_530,GLOB_GAVOC_09264,100.0,1,False
GLOB_96,GLOB_GAVOC_09264,83.33333333333334,1,False
GLOB2_1808,GLOB_GAVOC_09284,100.0,1,False
GLOB2_1122,GLOB_GAVOC_09302,100.0,1,False
GLOB_616,GLOB_GAVOC_09311,100.0,1,False
GLOB_BN_156,GLOB_GAVOC_09320,100.0,1,False
GLOB_BN_156,GLOB_GAVOC_09321,100.0,1,False
GLOB2_947,GLOB_GAVOC_09332,100.0,1,True
GLOB_460,GLOB_GAVOC_09343,100.0,1,False
GLOB_437,GLOB_GAVOC_09350,100.0,1,False
GLOB2_E_197,GLOB_GAVOC_09356,100.0,1,False
GLOB2_E_197,GLOB_GAVOC_09357,85.71428571428572,1,False
GLOB2_1319,GLOB_GAVOC_09389,100.0,1,False
GLOB_100,GLOB_GAVOC_09397,100.0,1,False
GLOB_100,GLOB_GAVOC_09398,100.0,1,False
GLOB2_E_186,GLOB_GAVOC_09399,100.0,1,False
GLOB2_1906,GLOB_GAVOC_09412,100.0,1,False
GLOB2_1859,GLOB_GAVOC_09415,100.0,1,False
GLOB_840,GLOB_GAVOC_09428,100.0,1,False
GLOB_108,GLOB_GAVOC_09439,100.0,1,False
GLOB_747,GLOB_GAVOC_09449,100.0,1,False
GLOB_614,GLOB_GAVOC_09450,100.0,1,False
GLOB_614_GEO_1,GLOB_GAVOC_09450,100.0,1,False
GLOB_614_HUM_1,GLOB_GAVOC_09450,100.0,1,False
GLOB_PY_13,GLOB_GAVOC_09460,93.33333333333333,1,False
GLOB_PY_13,GLOB_GAVOC_09462,100.0,1,False
GLOB_RT_31,GLOB_GAVOC_09520,100.0,1,False
GLOB_RT_31,GLOB_GAVOC_09526,85.71428571428572,1,False
GLOB_361,GLOB_GAVOC_09531,100.0,1,False
GLOB_192,GLOB_GAVOC_09535,100.0,1,False
GLOB2_1038,GLOB_GAVOC_09539,100.0,1,False
GLOB2_1038_GEO_1,GLOB_GAVOC_09539,100.0,1,False
GLOB2_1038_HUM_1,GLOB_GAVOC_09539,100.0,1,False
GLOB2_1117,GLOB_GAVOC_09540,93.33333333333333,1,False
GLOB2_1716,GLOB_GAVOC_09550,100.0,1,False
GLOB_361,GLOB_GAVOC_09555,100.0,1,False
GLOB_361,GLOB_GAVOC_09556,100.0,1,False
GLOB_PY_28,GLOB_GAVOC_09560,87.5,1,False
GLOB_640,GLOB_GAVOC_09584,83.33333333333334,1,False
GLOB_463,GLOB_GAVOC_09586,100.0,1,False
GLOB_463,GLOB_GAVOC_09588,100.0,1,False
GLOB_867,GLOB_GAVOC_09611,100.0,1,False
GLOB_867_HUM_1,GLOB_GAVOC_09611,100.0,1,False
GLOB_867_HUM_2,GLOB_GAVOC_09611,100.0,1,False
GLOB2_1041,GLOB_GAVOC_09615,100.0,1,False
GLOB2_1041_HUM_1,GLOB_GAVOC_09615,100.0,1,False
GLOB2_1041_HUM_2,GLOB_GAVOC_09615,100.0,1,False
GLOB_BN_08,GLOB_GAVOC_09625,100.0,1,False
GLOB_640,GLOB_GAVOC_09631,83.33333333333334,1,False
GLOB_640,GLOB_GAVOC_09632,83.33333333333334,1,False
GLOB_613,GLOB_GAVOC_09639,100.0,1,False
GLOB_457,GLOB_GAVOC_09641,100.0,1,False
GLOB_457_HUM_1,GLOB_GAVOC_09641,100.0,1,False
GLOB_457_HUM_2,GLOB_GAVOC_09641,100.0,1,False
GLOB_864,GLOB_GAVOC_09651,100.0,1,False
GLOB_700,GLOB_GAVOC_09680,100.0,1,False
GLOB_700_GEO_1,GLOB_GAVOC_09680,100.0,1,False
GLOB_700_HUM_1,GLOB_GAVOC_09680,100.0,1,False
GLOB2_900,GLOB_GAVOC_09683,100.0,1,False
GLOB2_900_GEO_1,GLOB_GAVOC_09683,100.0,1,True
GLOB2_900_HUM_1,GLOB_GAVOC_09683,100.0,1,False
GLOB2_E_18,GLOB_GAVOC_09683,100.0,1,False
GLOB_RT_168,GLOB_GAVOC_09685,100.0,1,True
GLOB_633,GLOB_GAVOC_09698,100.0,1,False
GLOB2_1131,GLOB_GAVOC_09706,100.0,1,True
GLOB_425,GLOB_GAVOC_09711,100.0,1,False
GLOB_458,GLOB_GAVOC_09715,100.0,1,False
GLOB_458,GLOB_GAVOC_09721,100.0,1,False
GLOB_37,GLOB_GAVOC_09723,100.0,1,False
GLOB_919,GLOB_GAVOC_09723,95.65217391304348,1,False
GLOB_RT_76,GLOB_GAVOC_09729,100.0,1,False
GLOB_347,GLOB_GAVOC_09733,100.0,1,True
GLOB2_1018,GLOB_GAVOC_09745,100.0,1,False
GLOB2_1018,GLOB_GAVOC_09750,90.9090909090909,1,False
GLOB_790,GLOB_GAVOC_09751,83.33333333333334,1,False
GLOB_615,GLOB_GAVOC_09763,100.0,1,False
GLOB_426,GLOB_GAVOC_09764,87.5,1,False
GLOB_920,GLOB_GAVOC_09769,100.0,1,False
GLOB2_900,GLOB_GAVOC_09792,100.0,1,False
GLOB2_900_GEO_1,GLOB_GAVOC_09792,100.0,1,False
GLOB2_900_HUM_1,GLOB_GAVOC_09792,100.0,1,False
GLOB2_E_18,GLOB_GAVOC_09792,100.0,1,False
GLOB_RT_10,GLOB_GAVOC_09804,88.0,1,True
GLOB_684,GLOB_GAVOC_09811,100.0,1,False
GLOB_E_31,GLOB_GAVOC_09812,100.0,1,False
GLOB_E_31_HUM_1,GLOB_GAVOC_09812,100.0,1,False
GLOB_E_31_HUM_2,GLOB_GAVOC_09812,100.0,1,False
GLOB_258,GLOB_GAVOC_09833,100.0,1,False
GLOB_RT_87,GLOB_GAVOC_09834,100.0,1,False
GLOB_RT_87,GLOB_GAVOC_09835,100.0,1,False
GLOB2_1441,GLOB_GAVOC_09838,100.0,1,False
GLOB2_1759,GLOB_GAVOC_09851,100.0,1,False
GLOB_107,GLOB_GAVOC_09854,100.0,1,False
GLOB2_1549,GLOB_GAVOC_09860,100.0,1,True
GLOB2_1549,GLOB_GAVOC_09861,100.0,1,True
GLOB2_1549,GLOB_GAVOC_09863,100.0,1,True
GLOB2_1855,GLOB_GAVOC_09869,100.0,1,False
GLOB_BN_97,GLOB_GAVOC_09878,100.0,1,False
GLOB2_E_12,GLOB_GAVOC_09890,87.5,1,False
GLOB_426,GLOB_GAVOC_09895,84.21052631578947,1,False
GLOB_422,GLOB_GAVOC_09905,83.33333333333334,1,False
GLOB_422,GLOB_GAVOC_09908,100.0,1,False
GLOB_NB_136,GLOB_GAVOC_09930,93.33333333333333,1,False
GLOB2_1855,GLOB_GAVOC_09931,100.0,1,False
GLOB_105,GLOB_GAVOC_09947,83.33333333333334,1,False
GLOB_114,GLOB_GAVOC_09957,100.0,1,False
GLOB_456,GLOB_GAVOC_09964,85.71428571428572,1,False
GLOB_292,GLOB_GAVOC_09969,100.0,1,False
GLOB_140,GLOB_GAVOC_09975,100.0,1,False
GLOB2_1655,GLOB_GAVOC_09984,93.33333333333333,1,False
GLOB_699,GLOB_GAVOC_09988,100.0,1,False
GLOB_231,GLOB_GAVOC_10003,100.0,1,False
GLOB_PY_15,GLOB_GAVOC_10016,100.0,1,True
GLOB_PY_16,GLOB_GAVOC_10016,88.88888888888889,1,False
GLOB_430,GLOB_GAVOC_10029,100.0,1,False
GLOB2_1217,GLOB_GAVOC_10040,100.0,1,True
GLOB_E_42,GLOB_GAVOC_10059,100.0,1,False
GLOB2_1536,GLOB_GAVOC_10110,85.71428571428572,1,False
GLOB2_1531,GLOB_GAVOC_10115,100.0,1,False
GLOB2_E_211,GLOB_GAVOC_10116,100.0,1,True
GLOB2_1672,GLOB_GAVOC_10117,100.0,1,False
GLOB2_1248,GLOB_GAVOC_10123,100.0,1,False
GLOB_185,GLOB_GAVOC_10127,84.21052631578947,1,False
GLOB_635,GLOB_GAVOC_10127,100.0,1,False
GLOB_109,GLOB_GAVOC_10142,100.0,1,False
NR_25,GLOB_GAVOC_10153,100.0,1,False
NR_235,GLOB_GAVOC_10157,100.0,1,False
GLOB_164,GLOB_GAVOC_10164,100.0,1,False
GLOB_164_HUM_1,GLOB_GAVOC_10164,96.2962962962963,1,False
GLOB_164_HUM_2,GLOB_GAVOC_10164,100.0,1,False
GLOB2_1667,GLOB_GAVOC_10166,100.0,1,False
GLOB2_1667,GLOB_GAVOC_10167,100.0,1,False
GLOB_420,GLOB_GAVOC_10170,100.0,1,False
GLOB_420,GLOB_GAVOC_10171,100.0,1,False
GLOB_599_GEO_1,GLOB_GAVOC_10178,100.0,1,False
GLOB_682,GLOB_GAVOC_10183,100.0,1,False
GLOB_164,GLOB_GAVOC_10187,100.0,1,False
GLOB_164_HUM_1,GLOB_GAVOC_10187,96.2962962962963,1,False
GLOB_164_HUM_2,GLOB_GAVOC_10187,100.0,1,False
NR_245,GLOB_GAVOC_10194,100.0,1,False
GLOB_111,GLOB_GAVOC_10196,100.0,1,False
GLOB2_1758,GLOB_GAVOC_10204,100.0,1,False
GLOB_111,GLOB_GAVOC_10215,100.0,1,False
GLOB2_E_37,GLOB_GAVOC_10236,100.0,1,True
GLOB_629,GLOB_GAVOC_10245,100.0,1,False
GLOB_905,GLOB_GAVOC_10245,100.0,1,False
GLOB_905_GEO_1,GLOB_GAVOC_10245,100.0,1,False
GLOB_905_HUM_1,GLOB_GAVOC_10245,100.0,1,False
GLOB2_E_246,GLOB_GAVOC_10260,100.0,1,True
GLOB2_1892,GLOB_GAVOC_10276,100.0,1,False
GLOB_442,GLOB_GAVOC_10290,100.0,1,False
GLOB_426,GLOB_GAVOC_10326,94.11764705882352,1,False
GLOB_RT_187,GLOB_GAVOC_10353,100.0,1,False
GLOB_PY_37,GLOB_GAVOC_10383,100.0,1,True
GLOB_864,GLOB_GAVOC_10398,100.0,1,False
GLOB_864,GLOB_GAVOC_10399,100.0,1,False
GLOB2_1110,GLOB_GAVOC_10438,88.88888888888889,1,False
GLOB_NB_132,GLOB_GAVOC_10446,92.3076923076923,1,False
GLOB_622,GLOB_GAVOC_10453,100.0,1,False
GLOB_242,GLOB_GAVOC_10500,100.0,1,False
GLOB_242,GLOB_GAVOC_10501,100.0,1,False
GLOB_242,GLOB_GAVOC_10502,100.0,1,False
GLOB_BN_103,GLOB_GAVOC_10521,94.73684210526316,no_coordinates,False
GLOB_RT_52,GLOB_GAVOC_10551,100.0,1,False
GLOB_866,GLOB_GAVOC_10627,100.0,1,False
GLOB_866_HUM_1,GLOB_GAVOC_10627,100.0,1,False
GLOB_866_HUM_2,GLOB_GAVOC_10627,100.0,1,False
GLOB_PY_30,GLOB_GAVOC_10633,100.0,1,False
GLOB2_1702,GLOB_GAVOC_10643,100.0,1,True
GLOB2_975,GLOB_GAVOC_10672,100.0,1,False
GLOB_358,GLOB_GAVOC_10676,100.0,1,False
GLOB2_1488,GLOB_GAVOC_10685,100.0,1,False
GLOB_RT_137,GLOB_GAVOC_10687,100.0,1,False
GLOB_678,GLOB_GAVOC_10742,100.0,1,False
GLOB_678,GLOB_GAVOC_10745,100.0,1,False
GLOB_678,GLOB_GAVOC_10751,100.0,1,False
GLOB_NB_135,GLOB_GAVOC_10752,100.0,1,False
GLOB_NB_135,GLOB_GAVOC_10754,100.0,1,False
GLOB_908,GLOB_GAVOC_10756,85.71428571428572,1,False
GLOB_623,GLOB_GAVOC_10770,100.0,1,False
GLOB_502,GLOB_GAVOC_10772,82.35294117647058,1,False
GLOB_785,GLOB_GAVOC_10777,100.0,1,False
GLOB_877,GLOB_GAVOC_10799,100.0,1,False
GLOB_877A,GLOB_GAVOC_10799,88.23529411764706,1,False
