external_id,pref_label,label,longitude,latitude,point_coord,coord_source,coord_source_page,coord_remarks,place_type,pp_uri,pp_type_label,attestation_id
GLOB_GAVOC_03310,Atsumi Hanto,Atsumi Hanto|Funesima,137.166667,34.616667,POINT (137.166667 34.616667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,34-37N/137-10E,peninsula,https://digitaalerfgoed.poolparty.biz/globalise/422b34bb-dffe-4552-b1cd-f720d3efe4df,peninsulas,3311
GLOB_GAVOC_03313,Ceel Mageed,Fusto Mogubo|Ceel Mageed|Funto Magubo,46.783333,3.183333,POINT (46.783333 3.183333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,03-11N/46-47E,beacon,https://digitaalerfgoed.poolparty.biz/globalise/78a1c2d7-c701-4011-9dbc-eba07e0c914f,beacons,3320|3314
GLOB_GAVOC_03315,Ra’s Sharmah,"Furcado, Po.|Furcado, Pt. do|Furcado, Pt. Do|Ra’s Sharmah",50.0,14.8,POINT (50 14.8),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,14-48N/50E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3316|3317|3318
GLOB_GAVOC_03318,Sha’ab Abu Fendera,"Furnia, Ilha de|Sha’ab Abu Fendera",36.233333,22.883333,POINT (36.233333 22.883333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,22-53N/36-14E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3319
GLOB_GAVOC_03320,Funing Wan,"Funing Wan|Fuyho, R.",120.133333,26.85,POINT (120.133333 26.85),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,26-51N/120-08E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,3321
GLOB_GAVOC_03321,Kovi Tivu,Kovi Tivu|Gaarodive,79.2,9.233333,POINT (79.2 9.233333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,09-14N/79-12E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3322
GLOB_GAVOC_03322,Gebang,Gabbangh|Gebang,108.716667,-6.816667,POINT (108.716667 -6.816667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-49S/108-43E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3323
GLOB_GAVOC_03323,Jazireh-ye Abadan,Jazireh-ye Abadan|Gabbon,48.55,30.0,POINT (48.55 30),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,30-00N/48-33E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3324
GLOB_GAVOC_03324,Abu Latt,"Gabula Cubaja, I.|Abu Latt",40.116667,19.966667,POINT (40.116667 19.966667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,19-58N/40-07E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3325
GLOB_GAVOC_03325,Cabo Delgado,"Gada Falso, Caap del|Cabo Delgado",40.638889,-10.691667,POINT (40.638889 -10.691667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,10-41-30S/40-38-20E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3326
GLOB_GAVOC_03326,Ras Dima,"Ras Dima|Gada, Caap del",39.443333,-7.984444,POINT (39.443333 -7.984444),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,07-59-04S/39-26-36E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3327
GLOB_GAVOC_03329,Marakkat ‘Abt Allah,Gaddas|Marakkat ‘Abt Allah,48.583333,29.916667,POINT (48.583333 29.916667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,29-55N/48-35E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3330
GLOB_GAVOC_03330,Gadel,Gadil|Gadel,108.283333,-6.585,POINT (108.283333 -6.585),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-35-6S/108-17E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3331
GLOB_GAVOC_03331,Gajah,"Gajah|Gadja, Bergie|Gadjah",109.3,-7.0,POINT (109.3 -7),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,07-00S/109-18E,mountain,https://digitaalerfgoed.poolparty.biz/globalise/617a0924-1516-4be8-a478-b451bf47f5bf,mountains,3332
GLOB_GAVOC_03333,Tuwis,"Tuwis|Tg. Toewis|Gagapan, H.",122.8,-1.0,POINT (122.8 -1),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-00S/122-48E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3334
GLOB_GAVOC_03337,Galle,Gale|Galle,80.216667,6.033333,POINT (80.216667 6.033333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-02N/80-13E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3338|3339|3340|3341|3344|3345
GLOB_GAVOC_03341,Ghoramara,"Gale, Eyl.|Ghoramara|Gale, I.|Suparbhanga|Gale",88.1,21.916667,POINT (88.1 21.916667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,21-55N/88-06E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3348|3349|3342|3343
GLOB_GAVOC_03345,Galle Korale,Gale Corla|Galle Korale,80.216667,6.033333,POINT (80.216667 6.033333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-02N/80-13E,region,https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,regions,3346
GLOB_GAVOC_03346,Galle Harbour,"Galle Harbour|Gale, Bay van",80.216667,6.033333,POINT (80.216667 6.033333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-02N/80-13E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,3347
GLOB_GAVOC_03349,Dulunguin Point,"Galera, Punta de|Dulunguin Point",122.083333,7.733333,POINT (122.083333 7.733333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,07-44N/122-05E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3350
GLOB_GAVOC_03350,Galela,Galela|Galeta,127.866667,1.833333,POINT (127.866667 1.833333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-50N/127-52E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3351
GLOB_GAVOC_03352,Mount Lavinia,Mount Lavinia|Galkissa|Jalkisse|Galkisse,79.866667,6.8,POINT (79.866667 6.8),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404|405,06-48N/79-52E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3353|4167
GLOB_GAVOC_03353,Galkisse Pars,Galkisse Pars,79.866667,6.8,POINT (79.866667 6.8),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-48N/79-52E,region,https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,regions,3354
GLOB_GAVOC_03355,Galea,Galleja|Galea|Gallea,120.0,-5.55,POINT (120 -5.55),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,05-33S/120E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3356
GLOB_GAVOC_03356,Oedjoeng,"Gunung|Galloerang, H.|Oedjoeng|Tg. Goenoeng",109.8,-6.883333,POINT (109.8 -6.883333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-53S/109-48E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3357
GLOB_GAVOC_03357,Tuakara,Tuakara|Negara|Galy|Ujung Negara Toeakara,127.75,2.2,POINT (127.75 2.2),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,02-12N/127-45E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3358
GLOB_GAVOC_03358,Gemaf,"Gemaf|Gamaffe, R.",128.016667,0.466667,POINT (128.016667 0.466667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-28N/128-01E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3359
GLOB_GAVOC_03359,Gembong,Gembong|Gambong,112.916667,-7.633333,POINT (112.916667 -7.633333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,07-38S/112-55E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,3360
GLOB_GAVOC_03360,Dowora,"Game, P.|Dowora|Dowora Lamo",128.1,-0.85,POINT (128.1 -0.85),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-51S/128-06E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3361
GLOB_GAVOC_03361,Gamkonora,Gamkonora|Gammaknorre,127.5,1.4,POINT (127.5 1.4),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-24N/127-30E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3362
GLOB_GAVOC_03362,Gamkonora,"Gamkonora|Gammaonora|Gammaknorre, De Berg van",127.533333,1.383333,POINT (127.533333 1.383333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-23N/127-32E,mountain,https://digitaalerfgoed.poolparty.biz/globalise/617a0924-1516-4be8-a478-b451bf47f5bf,mountains,3363|3364
GLOB_GAVOC_03364,Bandar-e Abbas,"Gamron, De Stad|Gamron|Gammaron|Bandar-e Abbas|Bandar Abbas",56.216667,27.166667,POINT (56.216667 27.166667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,27-10N/56-13E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3365|3372|3373|3374|3375
GLOB_GAVOC_03365,Selat Gamelamo,"Selat Gamelamo|Gat van Gammelamo|Gamme Lame, t Gat van",127.366667,0.75,POINT (127.366667 0.75),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-45N/127-22E,strait,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,straits,3366
GLOB_GAVOC_03366,Ake Toalas,Gamme Songie|Ake Toalas,127.733333,1.058333,POINT (127.733333 1.058333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-03-30N/127-44E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,3367
GLOB_GAVOC_03367,Togafo,Gammelame|Gamelamo|Togafo,127.3,0.8,POINT (127.3 0.8),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-48N/127-18E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3368
GLOB_GAVOC_03369,South Huvadhoo Atoll,"Gamo, I. do|South Huvadhoo Atoll",73.133333,0.2,POINT (73.133333 0.2),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-12N/73-08E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3370|3371
GLOB_GAVOC_03375,Ganedidalem,Gana|Ganedidalem,128.216667,0.766667,POINT (128.216667 0.766667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-46N/128-13E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3376
GLOB_GAVOC_03376,Gane,Gana|Gane,128.216667,-0.766667,POINT (128.216667 -0.766667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-46S/128-13E,settlement|bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c|https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,bays|settlements,3377
GLOB_GAVOC_03377,Gane,"Gana, t Landt van|Gane",128.216667,-0.7,POINT (128.216667 -0.7),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-42S/128-13E,region,https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,regions,3378
GLOB_GAVOC_03378,Gandavaram,Gandawarom|Gandavaram,79.966667,14.583333,POINT (79.966667 14.583333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,14-35N/79-58E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3379
GLOB_GAVOC_03381,Gangodawila,Gangadawille|Gangodawila,79.883333,6.866667,POINT (79.883333 6.866667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-52N/79-53E,town district,-,-,3382
GLOB_GAVOC_03383,Ganges,"Ganges, Rivier de|Ganges, De|Ganges, R. de|Ganges",87.95,21.716667,POINT (87.95 21.716667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,21-43N/87-57E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,3384|3385|3386|3387|3388
GLOB_GAVOC_03395,Peleng,Ouby|Gape|Peleng,123.083333,-1.333333,POINT (123.083333 -1.333333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,410|404,01-20S/123-05E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,7002|3396
GLOB_GAVOC_03396,Peleng,"Oubi|Gape|Pelin, t Eyland|Ouby|Ouby of Palla Bato|Peleng",123.25,-1.333333,POINT (123.25 -1.333333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,410|411|404,01-20S/123-15E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,7649|3397|7000|7003|7005
GLOB_GAVOC_03397,Banggai,Banggai|Gape,132.533333,-1.6,POINT (132.533333 -1.6),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-36S/132-32E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3398
GLOB_GAVOC_03398,Selat,"Straat Kaloembangan|Gape, Straet|Selat",123.5,-1.5,POINT (123.5 -1.5),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-30S/123-30E,strait,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,straits,3399
GLOB_GAVOC_03399,Gapura,Gapura|Kalumbangan Gapoera|Gapoera,112.65,-7.166667,POINT (112.65 -7.166667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,07-10S/112-39E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3400
GLOB_GAVOC_03400,Karaitivu,"Garadive, Z. Hoek of Punt van|Karaitivu",79.783333,8.4,POINT (79.783333 8.4),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,08-24N/79-47E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3401
GLOB_GAVOC_03403,Raas Casyr,"Raas Casyr|Garda Fuly, Caap|Cape Guardafui|Gardafui, C. do|Kaap|Garda Fuly, C.|Gardafui, C. de",51.266667,11.833333,POINT (51.266667 11.833333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,11-50N/51-16E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3404|3405|3406|3407
GLOB_GAVOC_03408,Tambraparni,Tambraparni|Garole,78.1,8.633333,POINT (78.1 8.633333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,08-38N/78-06E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,3409
GLOB_GAVOC_03409,"Gerongan, Keraton","Grongan, Kraton|Garonda|Gerongan, Keraton",112.85,-7.616667,POINT (112.85 -7.616667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,07-37S/112-51E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3410|3411
GLOB_GAVOC_03412,Metonga,Metonga|Garreel,128.566667,0.916667,POINT (128.566667 0.916667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-55N/128-34E,shoals,https://digitaalerfgoed.poolparty.biz/globalise/b7823bf7-0cce-41d1-bfc2-851fdf414fca,shoals,3413
GLOB_GAVOC_03414,Jazirat Umm al Gharam,Jazirat Umm al Gharam|Gasepe,56.35,26.35,POINT (56.35 26.35),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,26-21N/56-21E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3415
GLOB_GAVOC_03416,Gasangedan,Gassang|Gasangedan|Gasan Gadang,99.966667,-0.433333,POINT (99.966667 -0.433333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-26S/99-58 E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3417
GLOB_GAVOC_03417,Kekik,"Gassar, Po.|Kekik|Kekek",128.633333,-1.5,POINT (128.633333 -1.5),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-30S/128-38E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3418|3419
GLOB_GAVOC_03419,Tg. Papisoi,"Gatere, P.|Kaap Van den Bosch|Tg. Papisoi",132.9,-4.116667,POINT (132.9 -4.116667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,04-07S/132-54E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3420
GLOB_GAVOC_03420,Gavandlapalam,Gaulupalem|Gavandlapalam,80.05,14.916667,POINT (80.05 14.916667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,14-55N/80-03E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3421
GLOB_GAVOC_03422,Gawe,"Gawe, Caly|Gawe",110.483333,-6.966667,POINT (110.483333 -6.966667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-58S/110-29E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,3423
GLOB_GAVOC_03424,Grande Comore,Grande Comore|Njazidja|Gazidza,43.3,-11.666667,POINT (43.3 -11.666667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,11-40S/43-18E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3425|3426
GLOB_GAVOC_03426,Gabus,Gboek|Gaboes|Gabus,111.033333,-6.833333,POINT (111.033333 -6.833333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,06-50S/111-02E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,3427
GLOB_GAVOC_03427,Hsi Chou + Tung Chou,Hsi Chou + Tung Chou|Gebroeders,109.666667,18.166667,POINT (109.666667 18.166667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,18-10N/109-40E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3428
GLOB_GAVOC_03428,North Island+South Island,"Gebroeders, De|North Island+South Island|Calventuras|Hnget-Taung Kyun",94.266667,16.85,POINT (94.266667 16.85),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,16-51N/94-16E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3429|3431
GLOB_GAVOC_03429,North Pinnacle + South Pinnacle,"North Pinnacle + South Pinnacle|Gebroeders, De",97.85,12.7,POINT (97.85 12.7),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,12-42N/97-51E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3430
GLOB_GAVOC_03431,2 Gebroeders,2 Gebroeders,113.416667,22.016667,POINT (113.416667 22.016667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,22-01N/113-25E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3432
GLOB_GAVOC_03433,Iranaitivu Islands,"2 Gebroeders, De|Iranaitivu Islands|Rotterdam",79.983333,9.275,POINT (79.983333 9.275),https://www.zotero.org/groups/4678659/items/HRI8XQQI,412|404,09-16-30N/79-59E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3434|8383
GLOB_GAVOC_03435,Teloga,3 Gebroeders|Teloga,122.45,-0.433333,POINT (122.45 -0.433333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-26S/122-27E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3436
GLOB_GAVOC_03436,Dayangdayangan,"Baoeloeang|3 Gebroeders, d’|Dayangdayangan|Bauluang + Satanga + Dajangdajangan",119.233333,-5.466667,POINT (119.233333 -5.466667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,05-28S/119-14E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3437
GLOB_GAVOC_03437,Ile de la Passe + Ile Vakois + Ile aux Fouquets,"Ile de la Passe + Ile Vakois + Ile aux Fouquets|3 Gebroeders, d’",57.75,-20.383333,POINT (57.75 -20.383333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,20-23S/57-45E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3438|3439
GLOB_GAVOC_03439,Kecil,"Potil Besar + Potil Ketjil|Kecil|3 Gebroeders, De",123.566667,-1.483333,POINT (123.566667 -1.483333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-29S/123-34E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3440
GLOB_GAVOC_03440,Nusa Telu [Ela + Hatala + Lain,"Nusa Telu [Ela + Hatala + Lain|3 Gebroeders, De|Noesa Teloe",127.916667,-3.666667,POINT (127.916667 -3.666667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,03-40S/127-55E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3441
GLOB_GAVOC_03441,Pulau Tiga,"3 Gebroeders, De|Pulau Tiga|Poelau",105.55,-5.816667,POINT (105.55 -5.816667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,05-49S/105-33E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3442
GLOB_GAVOC_03442,Nurage,Noerage|Nurage|4 Gebroeders,134.85,-3.05,POINT (134.85 -3.05),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,03-03S/134-51E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3443|3444
GLOB_GAVOC_03445,Ganone,Geelmuiden|Klein-Geelmuiden|Ganone,128.316667,-1.083333,POINT (128.316667 -1.083333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,01-05S/128-19E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3446
GLOB_GAVOC_03446,Teluk Siwi,Geelvinks Bay|Teluk Siwi|Geelvinks Baij|Kleine Geelvinkbaai,133.716667,-0.733333,POINT (133.716667 -0.733333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-44S/133-43E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,3448|3449|3447
GLOB_GAVOC_03449,Tg. Waba,Geelvinks Oosthoek|Tg. Waba,136.933333,-2.116667,POINT (136.933333 -2.116667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,02-07S/136-56E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,3450|3451
GLOB_GAVOC_03451,Kecil,Kecil|Geertruijts Eylant|Geertruys Eyd. of Po. Manaan|Merak Ketjil,106.0,-5.941667,POINT (106 -5.941667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,05-56-30S/106E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3452|3453
GLOB_GAVOC_03453,Cua Hoi,"Cua Hoi|Geiang, R.",105.75,18.75,POINT (105.75 18.75),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,18-45N/105-45E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,3454|3455
GLOB_GAVOC_03455,Farasan al-Kabir,"Farasan-eilanden|Farasan al-Kabir|Geicdira, I.",42.0,16.75,POINT (42 16.75),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,16-45N/42E,islands,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,3456
GLOB_GAVOC_03456,Geniam,Geniam|Gejame,128.55,0.55,POINT (128.55 0.55),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,00-33N/128-33E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,3457
GLOB_GAVOC_03457,Karang Marinanne,Karang Marinanne|Gekroonde Haringdroogte,121.2,-7.5,POINT (121.2 -7.5),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,07-30S/121-12E,shoals,https://digitaalerfgoed.poolparty.biz/globalise/b7823bf7-0cce-41d1-bfc2-851fdf414fca,shoals,3458
GLOB_GAVOC_03459,Palaverkadu,"Pulicat|Geldria, Het Casteel|Palaverkadu",80.3,13.416667,POINT (80.3 13.416667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,404,13-25N/80-18E,fortress,-,-,3460
