glob_id,label,pref_label,latitude,longitude,wkt,place_type_uri,place_type
-,Lama|T Eijlant kelang|Vavorlang|Aimoi|Packan|Lamai|Mattysen Eijlant|Tanswei|Tanekoja|Piscadores|de stadt Proventie|Kelangh|Tamsui|Lamo|Kavalang|Quemoi|Loukion|Tankoij|stadt proventie|het vlekje Provintie|Barnagore|Nankin|Rivier van Fabolangh|tansue|Tanswij|Cinchieu|t eijlandt quelangh|Pehouw|Eijmoij|St. Matheus Eijlant|Tanky|Cinchieuw,-,-,-,POINT EMPTY,-,-
GLOB_RT_19,Kali Comal|R. Pamalang,Kali Comal,-6.78229,109.52401,POINT (109.52401 -6.78229),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_190,Po. Keloors|Pulau Kelor (Jepara),Pulau Kelor (Jepara),-6.58333,110.63333,POINT (110.63333 -6.58333),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_RT_191,Pulau Penganten|Vissers Eyl. |Po. Siwalan,Pulau Penganten,-6.63333,110.6,POINT (110.6 -6.63333),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_RT_192,Pulau Karang|Po. Sawalan,Pulau Karang,-6.6829,111.3848,POINT (111.3848 -6.6829),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_RT_193,Gosong Reef|Carangossa,Gosong Reef,-6.65,111.43333,POINT (111.43333 -6.65),https://digitaalerfgoed.poolparty.biz/globalise/517cd775-4b32-4dcd-aceb-c9db9d103e24,reef
GLOB_RT_194,Jetah|Carandawa,Jetah,-6.68333,111.41667,POINT (111.41667 -6.68333),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_RT_195,Caranwessy|Karangwesi,Karangwesi,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/517cd775-4b32-4dcd-aceb-c9db9d103e24,reef
GLOB_RT_196,Karangungkal|Caranoukal,Karangungkal,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/517cd775-4b32-4dcd-aceb-c9db9d103e24,reef
GLOB_RT_197,Zeewouw|Sewoharjo,Sewoharjo,-6.30389,107.92056,POINT (107.92056 -6.30389),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_198,Vuyle Bocht|Vuyle bocht,Vuyle bocht,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/bd0dfde6-0fb2-476b-ad5e-2f63ed7787ff,bay
GLOB_RT_199,H. van Bongi|Tanjung Bungin,Tanjung Bungin,-5.96083,107.09722,POINT (107.09722 -5.96083),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_2,Tanjongh Priock|Tanjung Priok,Tanjung Priok,-6.11361,106.89083,POINT (106.89083 -6.11361),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_RT_20,Kali Kendal|R. Candael,Kali Kendal,-6.9,110.2,POINT (110.2 -6.9),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_200,Blatsians Spruyt|Sungai Balubuk,Sungai Balubuk,-5.95333,107.0325,POINT (107.0325 -5.95333),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_201,Rode H.|Tanjung Merah,Tanjung Merah,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_202,Ronde Goutinge|Randukuning,Randukuning,-6.7414,111.0389,POINT (111.0389 -6.7414),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_203,Palombo|Paloh,Paloh,-6.6936,111.276,POINT (111.276 -6.6936),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_204,Tanjung Karangparudan|Paduranan,Tanjung Karangparudan,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_205,Zarbangi|Pasarbanggi,Pasarbanggi,-6.6987,111.394,POINT (111.394 -6.6987),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_206,Kaliuntu|Caliwontoe,Kaliuntu,-6.7022,111.3855,POINT (111.3855 -6.7022),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_207,Goddon|Gedongmulyo,Gedongmulyo,-6.692,111.4391,POINT (111.4391 -6.692),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_208,Jetak|Jitta,Jetak,-6.6904,111.4169,POINT (111.4169 -6.6904),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_209,Tanjung Kapal|Oedj. Agon,Tanjung Kapal,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_21,R. Batang|Kali Sambong,Kali Sambong,-6.8797,109.7502,POINT (109.7502 -6.8797),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_210,Doodo|Dodokan,Dodokan,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_211,Benco|Bogorejo,Bogorejo,-6.7283,111.5601,POINT (111.5601 -6.7283),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_212,Sedan|Zitta,Sedan,-6.7668,111.5744,POINT (111.5744 -6.7668),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_213,Calapan|Kalipang,Kalipang,-6.738,111.2691,POINT (111.2691 -6.738),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_214,Baliton|Belitung,Belitung,-6.7176,111.6448,POINT (111.6448 -6.7176),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_215,Gondangkrojo|Pagoendom,Gondangkrojo,-6.7281,111.6571,POINT (111.6571 -6.7281),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_216,R. Paggat|Sungai Pegat,Sungai Pegat,-6.7942,111.6146,POINT (111.6146 -6.7942),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_217,Een Hooge H. Boeloe|Tanjung Bulu,Tanjung Bulu,-6.7706,111.719,POINT (111.719 -6.7706),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_218,Temperak|Tampiera,Temperak,-6.7452,111.6794,POINT (111.6794 -6.7452),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_219,Bajingjowo|Badsienan,Bajingjowo,-6.7411,111.6709,POINT (111.6709 -6.7411),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_22,Caranganjer|Karanganyar (Semarang),Karanganyar (Semarang),-7.083,110.3611,POINT (110.3611 -7.083),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_220,Serbon|Serbung,Serbung,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_221,Bulu|Amboeloe,Bulu,-6.7706,111.719,POINT (111.719 -6.7706),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_222,Tiasson|Trasan,Trasan,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_223,Paradenae|Paradina,Paradina,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_224,Zout Water R. Bamar|Sungai Bamar,Sungai Bamar,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_225,Sendang|Sendanae,Sendang,-6.8128,111.7731,POINT (111.7731 -6.8128),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_226,Een Hooge h. Oedjong Tockel|Tanjung Petakol,Tanjung Petakol,-6.76667,111.76667,POINT (111.76667 -6.76667),https://digitaalerfgoed.poolparty.biz/globalise/50310cac-a6c2-4e9d-9162-ebaa073a9835,point
GLOB_RT_227,Mallawas|Malawas,Malawas,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_228,Candang|Kandang,Kandang,-6.799,111.7991,POINT (111.7991 -6.799),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_229,Maneer|Mamer,Mamer,-6.7978,111.8172,POINT (111.8172 -6.7978),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_23,Ujungbatu|Oedjong gattel,Ujungbatu,-6.585,110.6627,POINT (110.6627 -6.585),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_230,Oedj. Gannangheen|Ujung Gannangheen,Ujung Gannangheen,-6.7784,111.7603,POINT (111.7603 -6.7784),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_231,Zout Wat R. Troupou|Sungai Tropen,Sungai Tropen,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_232,Dermo|Germae,Dermo,-6.7806,111.9297,POINT (111.9297 -6.7806),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_233,Boro|Blarae,Boro,-6.7733,111.9494,POINT (111.9494 -6.7733),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_234,Oedjong Balauwe|Tanjung Karangjahe,Tanjung Karangjahe,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_235,Karangpilang|Caranpilan,Karangpilang,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_236,Dunung|Doenoen,Dunung,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_237,Vers wat R. Jennoe Cappoe|Kali Jenu,Kali Jenu,-6.866,111.997,POINT (111.997 -6.866),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_238,R. Touban|Kali Tuban,Kali Tuban,-6.8976,112.0649,POINT (112.0649 -6.8976),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_239,Siombel,Siombel,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_24,Ujung Piring|Oedj. Piering,Ujung Piring,-6.5025,110.6643,POINT (110.6643 -6.5025),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_240,Dassin|Dasin,Dasin,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_241,Panyuran|Pamanjoeran,Panyuran,-6.898,112.0875,POINT (112.0875 -6.898),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_242,H. Legan|Tanjung Logung,Tanjung Logung,-6.8988,112.1718,POINT (112.1718 -6.8988),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_243,Oedj. Alanang|Ujung Alang,Ujung Alang,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_244,Oedjong Watoe|Ujung Watu,Ujung Watu,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_245,Gunung Menjuluk|t' bergie Panguado,Gunung Menjuluk,-6.8943,112.2751,POINT (112.2751 -6.8943),https://digitaalerfgoed.poolparty.biz/globalise/168b4dfb-083c-4c4b-9bc8-4a824da53f0b,mountain
GLOB_RT_246,Banjeranjer|Banjaranyar,Banjaranyar,-6.8775,112.3902,POINT (112.3902 -6.8775),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_247,Kranji|Carangsin,Kranji,-6.8775,112.383,POINT (112.383 -6.8775),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_248,Wates|Watis,Wates,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_249,Een Lage H. Tambamallon|Tanjung Paciran,Tanjung Paciran,-6.87666,112.37606,POINT (112.37606 -6.87666),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_25,Ujung Kuniran|Oedj. Kalieran,Ujung Kuniran,-6.5554,110.6449,POINT (110.6449 -6.5554),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_250,H. Kodde|Tanjung Kodok,Tanjung Kodok,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_251,Tanjung Pakis|Oedjong Pakis,Tanjung Pakis,-6.86478,112.41426,POINT (112.41426 -6.86478),https://digitaalerfgoed.poolparty.biz/globalise/50310cac-a6c2-4e9d-9162-ebaa073a9835,point
GLOB_RT_252,Pakis (Lamongan)|Pakis,Pakis (Lamongan),-6.86478,112.41426,POINT (112.41426 -6.86478),https://digitaalerfgoed.poolparty.biz/globalise/168b4dfb-083c-4c4b-9bc8-4a824da53f0b,mountain
GLOB_RT_253,Caleyer|Klayar,Klayar,-6.8751,112.4367,POINT (112.4367 -6.8751),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_254,Janpoolan|Japolan,Japolan,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_255,R. Roma|Kali Roomo,Kali Roomo,-7.14139,112.62806,POINT (112.62806 -7.14139),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_256,Bengawan Solo|R. Samangi,Bengawan Solo,-7.0373,112.6153,POINT (112.6153 -7.0373),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_257,Madalyn|Madalin,Madalin,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_258,met laeg water boven|Penowo Reef,Penowo Reef,-6.63333,111.26667,POINT (111.26667 -6.63333),-,-
GLOB_RT_259,Tanjung Lodya|H. Lodja,Tanjung Lodya,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_26,Oedj. Passalarang|Ujung Salaran,Ujung Salaran,-6.43421,110.77171,POINT (110.77171 -6.43421),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_260,Kali Sekarwoyo|R. Seckerwoja,Kali Sekarwoyo,-7.1387,112.6143,POINT (112.6143 -7.1387),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_261,Pulau Cilik|Boomties riff,Pulau Cilik,-6.6527,111.2905,POINT (111.2905 -6.6527),-,-
GLOB_RT_262,Zeetera|Setera,Setera,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_263,Diana|Dianae,Diana,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_264,Igir Gajah|Bergie Gadja,Igir Gajah,-7.001,109.2984,POINT (109.2984 -7.001),https://digitaalerfgoed.poolparty.biz/globalise/168b4dfb-083c-4c4b-9bc8-4a824da53f0b,mountain
GLOB_RT_265,H. Pemalang|Tanjung Pemalang,Tanjung Pemalang,-6.77517,109.52356,POINT (109.52356 -6.77517),-,-
GLOB_RT_266,Pulau Kelor (Jakarta)|Engels Onrust,Pulau Kelor (Jakarta),-6.02569,106.74546,POINT (106.74546 -6.02569),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_RT_27,Berg Radjoenae|Gunung Arjuna|Berg Japan,Gunung Arjuna,-7.7655,112.5902,POINT (112.5902 -7.7655),https://digitaalerfgoed.poolparty.biz/globalise/168b4dfb-083c-4c4b-9bc8-4a824da53f0b,mountain
GLOB_RT_28,Giery|Giri,Giri,-7.16917,112.63278,POINT (112.63278 -7.16917),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_RT_29,Oedjong awar awar|Tanjung Awarawar,Tanjung Awarawar,-6.7637,111.9587,POINT (111.9587 -6.7637),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_3,Gunung Cereme|Berg Ceribon,Gunung Cereme,-6.89306,108.40694,POINT (108.40694 -6.89306),https://digitaalerfgoed.poolparty.biz/globalise/168b4dfb-083c-4c4b-9bc8-4a824da53f0b,mountain
GLOB_RT_30,Labuhan|Laboean,Labuhan,-6.8844,112.2051,POINT (112.2051 -6.8844),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_31,Paciran|Patsierang,Paciran,-6.87666,112.37606,POINT (112.37606 -6.87666),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_32,Tanjung Piring|Tanjong Piering,Tanjung Piring,-7.1,112.68333,POINT (112.68333 -7.1),https://digitaalerfgoed.poolparty.biz/globalise/50310cac-a6c2-4e9d-9162-ebaa073a9835,point
GLOB_RT_33,Calianje|Kalianyar,Kalianyar,-7.5754,112.7999,POINT (112.7999 -7.5754),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB_RT_34,Blimbingh|Blimbing,Blimbing,-6.8762,112.2962,POINT (112.2962 -6.8762),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_35,Paboenan|Pambon,Pambon,-6.8973,112.2384,POINT (112.2384 -6.8973),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_36,H. Brebos|Ujung Brebes,Ujung Brebes,-6.78333,109.01667,POINT (109.01667 -6.78333),https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_37,Kali Bongkok|Songi Bonco,Kali Bongkok,-6.8617,109.1939,POINT (109.1939 -6.8617),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_38,Sungai Widuri|Songi Wadoery,Sungai Widuri,-6.86892,109.37738,POINT (109.37738 -6.86892),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_39,Sungai Larisan|Songi Larissan,Sungai Larisan,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_4,Losari|Negery Lossary,Losari,-6.8424,108.8106,POINT (108.8106 -6.8424),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB_RT_40,Tanjung Larisan|Tanjong Larissan,Tanjung Larisan,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_RT_41,Songi Caliporoe|Sungai Kaliporong,Sungai Kaliporong,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_42,Songi Calipa|Kali Pah,Kali Pah,-6.8559,109.1787,POINT (109.1787 -6.8559),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_43,Kali Pakijingan|Songi Packijingin,Kali Pakijingan,-6.8733,109.2889,POINT (109.2889 -6.8733),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_44,Songi Sawadadi|Sungai Suradadi,Sungai Suradadi,-6.8756,109.2755,POINT (109.2755 -6.8756),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_45,Songi Padoc|Sungai Padokan,Sungai Padokan,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_46,Sungai Sumber|Songi - Soumber,Sungai Sumber,-6.9248,109.34,POINT (109.34 -6.9248),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_47,Songi Madjabon|Sungai Mejabung,Sungai Mejabung,-6.8592,109.1482,POINT (109.1482 -6.8592),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_48,Songi Soumorde|Kali Sumur,Kali Sumur,-6.9014,109.789,POINT (109.789 -6.9014),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_49,Songi Padack|Sungai Padek,Sungai Padek,-6.855,109.53806,POINT (109.53806 -6.855),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_5,Mondoe|Mundu,Mundu,-6.7558,108.5943,POINT (108.5943 -6.7558),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_50,R. Tolecbarang|Sungai Telukbarang,Sungai Telukbarang,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_51,H. Soumor|Tanjung Sumur,Tanjung Sumur,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB_RT_52,Wiradesa|Negery Vradesa,Wiradesa,-6.8922,109.619,POINT (109.619 -6.8922),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB_RT_53,Kali Bremi|R. Bremmy,Kali Bremi,-6.8615,109.6548,POINT (109.6548 -6.8615),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_54,Songi Moetsiang|Sungai Muncang,Sungai Muncang,-6.9297,109.5058,POINT (109.5058 -6.9297),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_55,R. Kinteng|Kali Kinting,Kali Kinting,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_56,Ujung Negoro|H. Galloerang,Ujung Negoro,-6.8915,109.7993,POINT (109.7993 -6.8915),https://digitaalerfgoed.poolparty.biz/globalise/50310cac-a6c2-4e9d-9162-ebaa073a9835,point
GLOB_RT_57,Kalijero|Calijeroe,Kalijero,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_58,Kali Amba|R. Amba,Kali Amba,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_59,Kali Babadan (Kendal)|R. Babadang,Kali Babadan (Kendal),-6.9312,110.1596,POINT (110.1596 -6.9312),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_6,Kalijaga|Calyjaga,Kalijaga,-6.7507,108.5864,POINT (108.5864 -6.7507),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_RT_60,Kali Roban|R. Roebang,Kali Roban,-6.9093,109.841,POINT (109.841 -6.9093),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_61,R. Calioerang|Kali Urang,Kali Urang,-6.9097,109.8507,POINT (109.8507 -6.9097),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_RT_62,Kali Lokawali|R. Rockawaly,Kali Lokawali,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
